日期,时间,维度,经度,方向,距离,深度,烈度
1999.08.20,12:59:02 AM,40.82,30.92,south_west,1.6,16,0
1999.08.29,12:14:55 AM,40.88,31.23,south_west,1.6,7,0
1999.09.02,12:25:15 AM,40.73,30.82,south_west,1.6,5,0
1999.10.29,12:12:40 AM,39.55,36.98,south_west,1.6,1,0
1999.11.12,12:17:00 AM,40.75,31.1,south_west,1.6,10,0
1999.12.07,12:36:41 AM,40.49,37.24,south_west,1.6,5,0
1999.12.13,12:45:29 AM,39.36,27.99,south_west,1.6,13,0
2000.02.26,12:03:41 AM,40.82,30.92,south_west,1.6,7,0
2000.06.15,12:16:43 AM,40.53,33.08,south_west,1.6,0,0
2000.07.30,12:19:00 AM,40.45,42.6,south_west,1.6,8,0
2000.10.04,12:51:51 AM,37.19,27.56,south_west,1.6,0,0
2000.11.17,12:27:56 AM,38.38,42.79,south_west,1.6,5,0
2001.12.01,12:41:17 AM,39.48,41.66,south_west,1.6,1,0
2001.12.11,12:45:17 AM,36.77,35.11,south_west,1.6,6,0
2002.04.29,12:21:22 AM,37.94,38.18,south_west,1.6,5,0
2003.04.01,12:51:09 AM,40.74,30.66,south_west,1.6,9,4.1
2003.07.30,12:01:05 AM,40.89,35.91,south_west,1.6,3,0
2003.09.11,12:56:02 AM,38.07,42.07,south_west,1.6,10,0
2004.02.07,12:13:45 AM,38.69,39.79,south_west,1.6,5,0
2004.03.26,12:59:58 AM,40.87,31.05,south_west,1.6,10,0
2004.08.25,12:06:42 AM,39.66,39.66,south_west,1.6,6,0
2005.06.01,12:26:18 AM,40,42.2,south_west,1.6,5,0
2007.05.24,12:17:54 AM,38.44,39.29,south_west,1.6,5,0
2007.12.22,12:04:35 AM,37.92,30.93,south_west,1.6,5,0
2008.06.04,12:02:01 AM,38.22,26.68,south_west,1.6,5,0
2008.08.24,12:52:51 AM,37.06,29.19,south_west,1.6,5,0
2008.11.19,12:58:32 AM,41.14,33.52,south_west,1.6,2.5,0
2008.12.28,12:52:24 AM,37.79,29.2,south_west,1.6,5,3.8
2010.08.20,12:45:31 AM,37.24,31.18,south_west,1.6,31.7,3.7
2011.10.25,12:49:10 AM,38.67,43.22,south_west,1.6,5,3.8
2011.10.26,12:30:12 AM,38.82,43.57,south_west,1.6,5,3.9
2011.11.02,12:44:12 AM,38.88,43.59,south_west,1.6,5,3.7
2012.04.13,12:22:08 AM,38.67,43.17,south_west,1.6,5,4.2
2012.09.19,12:12:12 AM,37.33,37.17,south_west,1.6,11.3,3.7
2012.11.18,12:13:30 AM,39.48,39.88,south_west,1.6,5,3.5
2014.02.27,12:59:54 AM,39.02,30.01,south_west,1.6,5,3.8
2014.03.05,12:03:29 AM,38.69,43.2,south_west,1.6,5,4.1
2014.11.17,12:32:31 AM,39.79,41.75,south_west,1.6,1.6,3.6
2017.02.12,12:48:15 AM,39.5,26.12,south_west,1.6,13.3,5.2
1924.05.13,12:23:01 AM,40,42,south_east,1.6,30,0
1924.05.13,12:52:33 AM,40,42,south_east,1.6,30,5.2
1924.09.13,12:03:40 AM,40,42,south_east,1.6,30,4.9
1924.09.16,12:37:36 AM,40,42,south_east,1.6,30,4.9
1924.09.22,12:42:04 AM,40,42,south_east,1.6,5,0
1924.09.23,12:02:50 AM,40,42,south_east,1.6,10,4.7
1925.03.12,12:22:00 AM,40,42,south_east,1.6,30,4.9
1930.05.10,12:43:25 AM,37.55,44.25,south_east,1.6,10,4.9
1936.08.02,12:41:04 AM,38.11,29.65,south_east,1.6,10,4.8
1966.08.19,12:38:56 AM,38.4,41.2,south_east,1.6,172,4.6
1967.08.01,12:05:10 AM,40.4,30.4,south_east,1.6,46,4.4
1970.03.30,12:38:05 AM,39.05,29.62,south_east,1.6,28,0
1976.09.19,12:17:37 AM,37.85,28.68,south_east,1.6,0,0
1976.11.26,12:18:35 AM,39.52,26.45,south_east,1.6,0,0
1978.02.17,12:41:13 AM,37.23,28.31,south_east,1.6,0,0
1978.02.27,12:36:47 AM,38.85,27.8,south_east,1.6,10,0
1979.08.22,12:47:29 AM,38.04,28.95,south_east,1.6,10,4.3
1984.04.26,12:37:06 AM,38.92,31.5,south_east,1.6,10,0
1984.10.14,12:47:29 AM,38.09,28.72,south_east,1.6,10,0
1984.10.18,12:46:21 AM,40.79,42.48,south_east,1.6,19,0
1989.09.18,12:27:38 AM,38.97,35.54,south_east,1.6,33,0
1990.10.18,12:29:16 AM,40.2,33.8,south_east,1.6,10,0
1991.01.19,12:32:38 AM,39.43,28.03,south_east,1.6,19,0
1992.07.02,12:00:10 AM,37.81,29.29,south_east,1.6,12,0
1994.06.23,12:11:29 AM,37.69,37.08,south_east,1.6,10,0
1994.09.17,12:30:52 AM,39.45,28.42,south_east,1.6,17,0
1995.06.27,12:33:00 AM,37.35,37.04,south_east,1.6,0,0
1996.04.21,12:13:57 AM,38.73,39.98,south_east,1.6,5,0
1996.05.22,12:13:23 AM,39.61,38.44,south_east,1.6,0,0
1996.08.14,12:47:48 AM,41.09,35.01,south_east,1.6,21,0
1996.08.15,12:19:42 AM,41.05,35.57,south_east,1.6,84,0
1996.10.05,12:28:43 AM,37.52,29.92,south_east,1.6,7,0
1996.12.16,12:31:19 AM,40.42,31.1,south_east,1.6,39,0
1997.03.01,12:31:43 AM,40.72,35.4,south_east,1.6,2,0
1997.10.18,12:18:27 AM,39.78,28.54,south_east,1.6,13,0
1999.08.24,12:58:53 AM,40.74,30.03,south_east,1.6,16,0
1999.09.04,12:30:46 AM,40.74,30.03,south_east,1.6,17,0
1999.11.12,12:57:00 AM,40.74,31.4,south_east,1.6,10,0
1999.11.14,12:39:18 AM,37.92,28.94,south_east,1.6,5,0
2001.06.06,12:51:48 AM,38.89,40.01,south_east,1.6,2,0
2002.03.06,12:45:28 AM,38.03,39.14,south_east,1.6,10,0
2002.09.26,12:44:07 AM,36.77,27.83,south_east,1.6,8,0
2002.09.29,12:44:28 AM,37.3,35.06,south_east,1.6,6,0
2002.10.17,12:01:34 AM,39.45,40.26,south_east,1.6,4,0
2003.01.27,12:12:41 AM,39.44,39.7,south_east,1.6,3,0
2003.07.02,12:43:36 AM,38.04,28.95,south_east,1.6,7,0
2004.03.30,12:42:21 AM,39.93,40.78,south_east,1.6,10,0
2004.08.12,12:13:04 AM,38.45,39.13,south_east,1.6,10,0
2005.09.18,12:37:52 AM,39.84,41.86,south_east,1.6,5,3.7
2005.10.25,12:31:36 AM,39.13,27.93,south_east,1.6,13.8,3.6
2006.09.05,12:44:37 AM,39.7,37.39,south_east,1.6,5,3.8
2009.02.27,12:51:25 AM,38.31,26.88,south_east,1.6,5.3,0
2010.02.14,12:20:50 AM,38.74,40.02,south_east,1.6,6,4.1
2011.10.25,12:29:45 AM,38.96,43.64,south_east,1.6,5,3.9
2012.05.03,12:10:36 AM,39.11,29.09,south_east,1.6,5.2,3.7
2013.06.09,12:31:47 AM,38.75,27.27,south_east,1.6,11.8,3.7
2013.06.10,12:39:19 AM,38.53,43.85,south_east,1.6,1,3.7
2013.09.27,12:05:44 AM,38.61,43.67,south_east,1.6,1.4,3.5
2016.01.01,12:11:14 AM,40.07,30.52,south_east,1.6,5,4.2
1964.06.14,12:15:31 AM,38.13,38.51,south,1.6,3,5.7
1966.05.22,12:37:29 AM,38.7,27.92,south,1.6,23,4.5
1967.08.02,12:29:07 AM,40.7,27.2,south,1.6,10,4.1
1980.05.04,12:22:13 AM,39.22,28.97,south,1.6,22,4.3
1986.02.26,12:45:02 AM,38.98,31.52,south,1.6,10,0
1987.11.25,12:11:12 AM,37.93,31.01,south,1.6,10,0
1995.04.09,12:52:44 AM,37.02,27.43,south,1.6,0,0
1999.04.05,12:14:35 AM,37.02,27.43,south,1.6,1,0
1999.07.17,12:37:09 AM,38.35,40.04,south,1.6,0,0
1999.11.11,12:41:26 AM,40.74,30.27,south,1.6,22,0
2001.06.23,12:18:22 AM,39.32,27.9,south,1.6,11,0
2001.11.29,12:36:43 AM,39.73,41.62,south,1.6,20,0
2003.05.02,12:55:32 AM,38.17,41.12,south,1.6,7,0
2007.10.31,12:02:20 AM,38.23,28.81,south,1.6,12.2,0
2011.09.28,12:07:27 AM,39.12,29.04,south,1.6,5.6,3.6
2017.03.02,12:16:56 AM,37.54,38.44,south,1.6,17.7,3.7
1966.08.31,12:54:16 AM,38.9,41.5,north_west,1.6,131,4.1
1969.03.04,12:47:26 AM,36.98,31.04,north_west,1.6,109,0
1970.03.30,12:35:18 AM,39.29,29.24,north_west,1.6,36,4.8
1971.05.15,12:19:57 AM,37.57,30.06,north_west,1.6,33,4.2
1976.05.29,12:26:05 AM,39.29,29.24,north_west,1.6,2,3.5
1976.08.22,12:04:48 AM,38.58,40.55,north_west,1.6,44,0
1978.05.08,12:56:27 AM,37.98,27.7,north_west,1.6,0,0
1978.07.10,12:21:29 AM,39.88,29.19,north_west,1.6,5,0
1979.09.09,12:10:13 AM,39.32,28.83,north_west,1.6,8,4.2
1983.12.30,12:40:51 AM,40.1,29.41,north_west,1.6,7,0
1984.10.19,12:00:04 AM,40.68,42.41,north_west,1.6,36,0
1990.07.04,12:59:30 AM,37.99,29.6,north_west,1.6,10,0
1991.05.22,12:31:57 AM,36.9,29,north_west,1.6,4,0
1995.04.29,12:09:34 AM,37.64,29.75,north_west,1.6,20,0
1995.08.23,12:26:20 AM,40.15,29.65,north_west,1.6,5,0
1995.10.04,12:22:29 AM,38.15,30.02,north_west,1.6,0,0
1995.12.05,12:26:01 AM,39.47,39.93,north_west,1.6,21,0
1996.02.05,12:16:26 AM,40.85,34.88,north_west,1.6,5,0
1997.10.15,12:07:15 AM,37.28,36.31,north_west,1.6,10,0
1997.10.22,12:28:52 AM,38.02,42.57,north_west,1.6,0,0
1999.08.26,12:49:52 AM,40.83,30.08,north_west,1.6,5,0
2000.03.27,12:02:50 AM,40.83,30.78,north_west,1.6,9,0
2000.12.19,12:26:33 AM,41.05,33.2,north_west,1.6,0,0
2001.04.28,12:00:11 AM,39.05,39.07,north_west,1.6,9,0
2001.08.08,12:01:27 AM,40.79,30.81,north_west,1.6,15,0
2002.07.23,12:12:56 AM,36.75,34.51,north_west,1.6,32,0
2003.01.02,12:01:44 AM,38.43,39.2,north_west,1.6,8,0
2003.01.31,12:59:50 AM,40.67,32.95,north_west,1.6,5,0
2003.05.03,12:51:04 AM,39.03,40.49,north_west,1.6,6,0
2003.05.17,12:00:11 AM,39.03,40.49,north_west,1.6,7,0
2003.07.30,12:38:42 AM,39.03,40.49,north_west,1.6,8,0
2003.08.09,12:14:39 AM,39.28,28.25,north_west,1.6,8,0
2003.09.04,12:45:43 AM,39.01,28.03,north_west,1.6,16,0
2004.01.22,12:21:03 AM,38.65,39.64,north_west,1.6,5,0
2004.09.13,12:48:37 AM,40.79,30.99,north_west,1.6,5,3.9
2005.01.25,12:56:20 AM,37.76,43.74,north_west,1.6,7.6,0
2005.01.26,12:03:05 AM,37.76,43.74,north_west,1.6,23.8,0
2005.04.17,12:16:58 AM,37.05,27.81,north_west,1.6,11.7,0
2005.12.12,12:04:11 AM,37.04,35.75,north_west,1.6,21.6,0
2005.12.28,12:07:59 AM,38.51,39.31,north_west,1.6,5,4.3
2008.03.28,12:10:27 AM,37.09,34.6,north_west,1.6,8.1,0
2011.05.20,12:22:03 AM,39.11,29.01,north_west,1.6,5,3.5
2011.10.24,12:42:32 AM,38.58,43.26,north_west,1.6,5,3.5
2011.10.26,12:14:38 AM,38.7,43.47,north_west,1.6,3.9,4.3
2011.11.30,12:11:19 AM,38.64,43.22,north_west,1.6,5,3.5
2011.12.20,12:31:30 AM,38.91,43.57,north_west,1.6,5,3.6
2012.05.09,12:24:37 AM,39.85,42.96,north_west,1.6,8.6,3.9
2014.06.12,12:04:30 AM,38.78,43.53,north_west,1.6,5,3.9
2015.02.04,12:48:04 AM,38.03,42.73,north_west,1.6,3.3,4.1
2017.01.15,12:16:36 AM,39.54,26.11,north_west,1.6,9.9,3.5
1948.01.13,12:30:24 AM,38.1,28.8,north_east,1.6,30,4.8
1966.05.02,12:55:05 AM,38.1,42.61,north_east,1.6,55,4.6
1966.08.19,12:54:25 AM,38.99,41.77,north_east,1.6,32,5
1966.12.07,12:01:20 AM,40.1,35.4,north_east,1.6,78,4.7
1970.03.30,12:22:34 AM,39.14,29.8,north_east,1.6,58,4.2
1971.02.01,12:19:02 AM,40.83,27.19,north_east,1.6,5,0
1971.05.12,12:48:05 AM,37.5,29.57,north_east,1.6,49,4.7
1971.06.29,12:08:12 AM,37.11,36.85,north_east,1.6,35,5
1971.12.07,12:00:35 AM,39.11,40.11,north_east,1.6,71,4.2
1973.02.07,12:08:22 AM,37.58,29.76,north_east,1.6,34,4.3
1974.07.18,12:24:14 AM,38.54,28.7,north_east,1.6,5,0
1977.04.08,12:45:21 AM,39.06,29.62,north_east,1.6,10,0
1979.02.07,12:11:45 AM,38.41,36.1,north_east,1.6,10,0
1979.12.28,12:09:08 AM,37.52,35.85,north_east,1.6,47,0
1980.02.11,12:52:32 AM,36.5,29.3,north_east,1.6,10,0
1983.06.06,12:55:38 AM,38.96,27.78,north_east,1.6,1,0
1985.03.27,12:43:34 AM,38.64,40,north_east,1.6,10,0
1988.04.09,12:34:47 AM,38.91,40.53,north_east,1.6,10,0
1988.04.21,12:01:48 AM,39.09,44.1,north_east,1.6,40,0
1988.05.31,12:06:42 AM,40.65,34.77,north_east,1.6,10,0
1990.04.06,12:09:22 AM,37.2,29.4,north_east,1.6,1,0
1990.04.20,12:30:05 AM,40.12,40.07,north_east,1.6,22,0
1991.01.21,12:03:06 AM,37.07,29.51,north_east,1.6,14,0
1992.11.06,12:04:37 AM,38.39,27.14,north_east,1.6,25,0
1993.02.24,12:03:39 AM,38.86,27.86,north_east,1.6,5,0
1993.05.25,12:36:16 AM,40.45,28.01,north_east,1.6,14,0
1994.01.24,12:31:05 AM,39.35,33.46,north_east,1.6,5,0
1995.02.20,12:12:45 AM,40.05,38.76,north_east,1.6,4,0
1995.03.18,12:08:47 AM,36.88,28.97,north_east,1.6,0,0
1995.04.16,12:59:21 AM,40.58,33.64,north_east,1.6,25,0
1995.10.01,12:27:56 AM,38.12,30.13,north_east,1.6,0,0
1995.10.02,12:58:39 AM,38.14,30.07,north_east,1.6,5,0
1995.10.02,12:04:07 AM,38.14,30.07,north_east,1.6,7,0
1995.10.26,12:46:53 AM,38.12,30.13,north_east,1.6,3,0
1996.11.17,12:42:15 AM,38.77,39.62,north_east,1.6,26,0
1998.09.15,12:04:29 AM,37.83,29.28,north_east,1.6,8,0
1999.08.20,12:20:39 AM,40.76,30.64,north_east,1.6,1,0
1999.11.17,12:15:50 AM,40.65,31.38,north_east,1.6,16,0
2000.01.26,12:24:35 AM,37.04,27.9,north_east,1.6,4,0
2001.04.29,12:53:04 AM,37.44,36.35,north_east,1.6,9,0
2002.02.13,12:37:58 AM,36.98,34.59,north_east,1.6,10,0
2003.03.14,12:31:14 AM,38.68,39.13,north_east,1.6,7,0
2003.05.21,12:56:38 AM,39.05,40.34,north_east,1.6,5,0
2003.08.12,12:21:50 AM,38.13,28.83,north_east,1.6,6,4.1
2003.08.28,12:33:39 AM,38.39,38.99,north_east,1.6,10,0
2004.02.03,12:50:19 AM,40.65,36.52,north_east,1.6,1,0
2004.04.03,12:47:33 AM,39.96,40.83,north_east,1.6,10,0
2004.04.10,12:53:47 AM,39.96,40.83,north_east,1.6,10,0
2004.04.17,12:23:04 AM,38.16,41.25,north_east,1.6,5,0
2004.06.15,12:19:50 AM,39.92,40.86,north_east,1.6,1,0
2005.03.09,12:55:36 AM,38.8,39.94,north_east,1.6,15,0
2005.08.13,12:16:04 AM,39.42,40.82,north_east,1.6,5,0
2006.04.17,12:53:20 AM,37.01,28.31,north_east,1.6,9.2,4.3
2007.06.26,12:48:22 AM,38.34,39.17,north_east,1.6,5.8,0
2009.04.21,12:17:35 AM,39.07,41.96,north_east,1.6,5,0
2010.01.24,12:54:56 AM,38.92,39.55,north_east,1.6,2,0
2011.09.26,12:18:51 AM,39.67,38.7,north_east,1.6,7.5,3.9
2011.10.26,12:49:17 AM,38.64,43.74,north_east,1.6,5,4
2012.04.17,12:45:17 AM,39.14,29.1,north_east,1.6,6.4,4.3
2012.08.19,12:08:22 AM,39.64,43.72,north_east,1.6,2.4,3.9
2012.10.05,12:17:07 AM,39.36,33.81,north_east,1.6,5.4,3.6
2013.02.12,12:20:32 AM,37.02,36.99,north_east,1.6,9.9,3.7
2013.02.15,12:13:22 AM,39.93,40.59,north_east,1.6,2.3,3.5
2013.07.13,12:02:36 AM,37.21,42.46,north_east,1.6,7.8,3.7
2014.03.19,12:18:27 AM,38.87,43.52,north_east,1.6,5,3.7
2015.08.13,12:14:25 AM,37.27,38.65,north_east,1.6,5.4,3.7
2017.01.14,12:38:59 AM,39.55,26.12,north_east,1.6,10.6,4.8
2017.05.28,12:16:41 AM,38.75,27.84,north_east,1.6,7.8,4
1928.03.31,12:12:24 AM,38.1,27.4,north,1.6,30,5.1
1928.03.31,12:15:01 AM,38.1,27.4,north,1.6,15,0
1928.04.02,12:00:01 AM,38.1,27.4,north,1.6,15,0
1952.09.03,12:47:42 AM,39,43,north,1.6,12,4.7
1957.07.21,12:08:02 AM,39,43,north,1.6,9,0
1967.08.08,12:36:34 AM,40.47,30.61,north,1.6,39,4.1
1970.05.08,12:58:59 AM,38.91,30.01,north,1.6,29,4.4
1981.05.04,12:49:21 AM,38.1,27.4,north,1.6,5,0
1982.02.09,12:40:09 AM,40.17,27.32,north,1.6,10,0
1986.05.11,12:15:50 AM,39.54,28.39,north,1.6,11,0
1989.10.02,12:52:23 AM,41.81,32.51,north,1.6,10,0
1990.05.02,12:24:01 AM,36.7,30,north,1.6,24,0
1991.10.18,12:03:53 AM,38.1,27.4,north,1.6,5,0
1993.06.09,12:39:58 AM,39.12,27.62,north,1.6,10,0
1995.07.25,12:09:49 AM,39.39,27.5,north,1.6,12,0
1995.12.25,12:14:33 AM,38.82,27.3,north,1.6,8,0
1999.03.13,12:17:37 AM,38.44,39.24,north,1.6,0,0
1999.04.25,12:28:32 AM,38.06,41.1,north,1.6,12,0
2000.06.28,12:58:21 AM,40.64,33.11,north,1.6,8,0
2000.08.13,12:40:21 AM,39.73,39.57,north,1.6,8,0
2002.05.04,12:16:03 AM,38.03,38.68,north,1.6,10,0
2003.05.15,12:46:50 AM,38.77,39.93,north,1.6,10,0
2005.03.31,12:29:39 AM,39.68,39.52,north,1.6,3.1,0
2005.08.16,12:52:37 AM,39.46,33.18,north,1.6,5,0
2007.01.04,12:53:35 AM,38.05,38.78,north,1.6,4.6,0
2007.03.21,12:32:19 AM,38.39,39.31,north,1.6,5,0
2011.05.20,12:03:52 AM,39.18,29.03,north,1.6,5.3,3.6
1970.05.11,12:15:26 AM,39.61,29.37,east,1.6,56,4
1971.05.18,12:58:22 AM,37.62,30.03,east,1.6,38,0
1975.09.07,12:13:36 AM,38.8,40.7,east,1.6,58,0
1977.11.09,12:53:45 AM,37.29,29.36,east,1.6,0,0
1979.06.07,12:02:00 AM,39.37,29.84,east,1.6,10,0
1983.10.23,12:50:39 AM,40.17,29.26,east,1.6,7,0
1989.08.08,12:13:06 AM,39.07,27.99,east,1.6,1,0
1991.07.26,12:39:26 AM,38.64,29.1,east,1.6,1,0
1994.06.16,12:49:02 AM,40.7,30.33,east,1.6,7,0
1995.06.18,12:42:22 AM,39.9,39.85,east,1.6,9,0
1997.01.28,12:54:56 AM,38.05,38.36,east,1.6,2,0
1999.03.12,12:54:26 AM,40.78,33.03,east,1.6,2,0
1999.08.22,12:25:34 AM,40.66,29.43,east,1.6,5,0
2003.02.27,12:36:56 AM,40.45,32.46,east,1.6,6,0
2005.08.08,12:05:47 AM,39.13,28.83,east,1.6,11.3,0
2008.07.06,12:29:53 AM,37.07,29.16,east,1.6,5,0
2011.09.06,12:35:12 AM,38.04,30.12,east,1.6,5,0
2012.03.13,12:24:12 AM,38.42,43.68,east,1.6,3.7,4
2012.12.30,12:11:16 AM,37.47,35.75,east,1.6,10.6,3.9
2014.02.27,12:09:23 AM,39.03,30.05,east,1.6,5,3.8
2016.01.03,12:40:01 AM,39.28,40.21,east,1.6,5,3.5
1982.06.12,12:40:06 AM,37.03,27.87,west,1.7,0,0
1992.01.05,12:31:47 AM,37.85,30,west,1.7,17,0
1994.02.18,12:58:50 AM,38.71,27.49,west,1.7,10,0
1996.09.24,12:28:53 AM,37.18,35.67,west,1.7,28,0
1998.01.19,12:55:20 AM,39.81,26.83,west,1.7,10,0
1998.08.15,12:05:18 AM,40.35,26.41,west,1.7,9,0
2006.06.29,12:47:09 AM,40.48,35.85,west,1.7,12.3,0
2007.04.24,12:37:53 AM,40.03,39.74,west,1.7,2.3,3.5
2009.04.28,12:45:30 AM,40.68,30.61,west,1.7,5,0
2011.10.23,12:48:17 AM,38.75,43.6,west,1.7,9,5.1
2011.11.12,12:20:02 AM,38.63,43.21,west,1.7,6,4.3
1920.07.02,12:13:01 AM,37.5,29,south_west,1.7,15,0
1920.07.04,12:45:40 AM,37.5,29,south_west,1.7,15,5.1
1920.07.04,12:17:58 AM,37.5,29,south_west,1.7,15,4.9
1922.11.20,12:24:44 AM,37.5,29,south_west,1.7,28,4.9
1922.12.06,12:01:00 AM,37.5,29,south_west,1.7,15,5.1
1926.03.16,12:53:01 AM,37.5,29,south_west,1.7,15,0
1929.04.05,12:46:34 AM,41.3,43.1,south_west,1.7,31,4.6
1929.08.21,12:24:14 AM,41,37,south_west,1.7,5,0
1942.10.28,12:22:53 AM,39.1,27.8,south_west,1.7,50,5.7
1961.06.01,12:31:44 AM,37.65,36.76,south_west,1.7,40,4.9
1965.05.16,12:29:04 AM,38.16,38.98,south_west,1.7,26,4.9
1967.07.22,12:35:40 AM,40.79,30.42,south_west,1.7,4,4.7
1967.07.24,12:40:21 AM,40.64,30.52,south_west,1.7,4,4.2
1969.03.24,12:59:34 AM,39.11,28.51,south_west,1.7,30,5.1
1969.12.25,12:07:14 AM,39.18,42.55,south_west,1.7,66,4.6
1970.03.28,12:23:28 AM,38.1,29.2,south_west,1.7,33,4.7
1970.03.29,12:00:36 AM,39.08,29.5,south_west,1.7,42,4.4
1970.04.18,12:31:10 AM,38.8,29.7,south_west,1.7,45,4.5
1970.04.18,12:54:19 AM,38.8,29.7,south_west,1.7,73,4.1
1970.04.26,12:26:04 AM,39.3,30.2,south_west,1.7,5,0
1971.05.18,12:25:11 AM,37.57,29.89,south_west,1.7,3,0
1973.03.18,12:11:21 AM,39,29.8,south_west,1.7,5,0
1974.09.13,12:55:07 AM,37.4,36.06,south_west,1.7,59,4.1
1975.08.30,12:54:02 AM,40.8,33.4,south_west,1.7,5,0
1977.04.05,12:09:02 AM,37.57,29.89,south_west,1.7,10,0
1977.11.26,12:12:10 AM,37.94,27.99,south_west,1.7,10,4.3
1978.09.17,12:34:41 AM,38.83,27.86,south_west,1.7,1,0
1981.05.28,12:04:03 AM,37.5,29,south_west,1.7,10,0
1981.06.13,12:30:42 AM,39.71,29.01,south_west,1.7,10,0
1982.11.23,12:49:04 AM,37.45,29.53,south_west,1.7,17,0
1983.03.07,12:04:36 AM,38.98,28.74,south_west,1.7,0,0
1984.01.08,12:24:18 AM,37.1,28.58,south_west,1.7,13,0
1989.04.29,12:19:54 AM,37.04,27.93,south_west,1.7,8,0
1989.09.19,12:44:45 AM,39.97,30.9,south_west,1.7,0,0
1991.05.14,12:22:24 AM,36.83,29.52,south_west,1.7,10,0
1992.03.13,12:18:39 AM,39.72,39.63,south_west,1.7,23,0
1994.07.01,12:02:30 AM,38.16,38.98,south_west,1.7,11,0
1995.08.20,12:38:39 AM,40.18,29.67,south_west,1.7,8,0
1995.10.23,12:41:12 AM,38.09,30.1,south_west,1.7,9,0
1995.12.14,12:53:28 AM,38.09,30.1,south_west,1.7,0,0
1996.09.16,12:46:16 AM,37.76,37.57,south_west,1.7,0,0
1997.03.13,12:59:45 AM,39.77,40.04,south_west,1.7,24,0
1998.12.14,12:06:09 AM,38.95,35.72,south_west,1.7,5,0
1999.04.02,12:30:40 AM,40.25,32.18,south_west,1.7,11,0
1999.08.29,12:24:15 AM,39.53,27.78,south_west,1.7,13,0
1999.09.19,12:26:35 AM,40.64,30.52,south_west,1.7,11,0
1999.11.13,12:14:36 AM,40.8,31.01,south_west,1.7,8,0
2000.12.31,12:51:35 AM,38.15,42.65,south_west,1.7,0,0
2002.07.30,12:31:18 AM,38.1,42.39,south_west,1.7,10,0
2002.09.17,12:05:30 AM,40.72,30.61,south_west,1.7,6,0
2003.05.04,12:06:00 AM,38.2,26.97,south_west,1.7,10,0
2003.07.06,12:12:25 AM,40.1,26.63,south_west,1.7,10,0
2004.05.12,12:03:32 AM,38.32,37.7,south_west,1.7,10,0
2005.02.01,12:57:24 AM,37.7,44.6,south_west,1.7,11.5,0
2005.05.15,12:54:27 AM,38.62,30.78,south_west,1.7,5,4.5
2005.07.28,12:24:11 AM,38.47,39.51,south_west,1.7,10,0
2006.11.24,12:33:41 AM,37.08,36.16,south_west,1.7,11.9,0
2007.01.26,12:43:34 AM,38.77,40.05,south_west,1.7,5,0
2007.03.26,12:48:43 AM,38.41,39.23,south_west,1.7,5,0
2008.03.14,12:25:41 AM,40.79,30.66,south_west,1.7,3.5,3.9
2008.06.27,12:50:06 AM,39.9,41.83,south_west,1.7,5,4
2008.11.13,12:07:47 AM,38.88,27.13,south_west,1.7,2.5,0
2009.09.09,12:36:15 AM,38.7,42.38,south_west,1.7,5,3.9
2011.04.22,12:43:30 AM,38.96,29.88,south_west,1.7,5,3.6
2011.10.26,12:19:45 AM,38.72,43.3,south_west,1.7,5.3,4.2
2011.11.01,12:26:58 AM,38.76,43.34,south_west,1.7,5,3.5
2012.03.14,12:00:05 AM,40.83,34.88,south_west,1.7,9.5,3.6
2012.11.25,12:00:17 AM,39.4,33.81,south_west,1.7,5.4,3.5
2014.03.18,12:16:31 AM,37.58,43.56,south_west,1.7,5,3.8
2016.12.23,12:02:55 AM,40.25,27.02,south_west,1.7,4.8,3.4
1934.11.12,12:19:19 AM,38.54,41,south_east,1.7,50,5.6
1936.09.21,12:41:25 AM,41.21,33.53,south_east,1.7,20,5
1938.07.02,12:26:45 AM,40.17,27.88,south_east,1.7,10,4.9
1966.04.01,12:15:01 AM,38.7,28.5,south_east,1.7,38,0
1967.06.18,12:28:54 AM,36.78,29.32,south_east,1.7,35,4.8
1969.01.10,12:33:15 AM,41.66,32.47,south_east,1.7,18,4.4
1969.03.25,12:40:27 AM,39.02,28.9,south_east,1.7,25,4.4
1970.05.29,12:38:51 AM,39.11,29.68,south_east,1.7,21,4.4
1975.07.14,12:09:15 AM,39.88,41.28,south_east,1.7,50,0
1977.10.28,12:31:53 AM,38,28.03,south_east,1.7,10,4
1978.05.09,12:43:12 AM,39.66,28.61,south_east,1.7,10,0
1983.10.11,12:08:18 AM,38.97,29.25,south_east,1.7,0,0
1984.01.19,12:53:34 AM,38.56,27.72,south_east,1.7,10,0
1984.11.14,12:24:25 AM,40.33,27.23,south_east,1.7,6,0
1986.06.08,12:35:08 AM,39.39,28.32,south_east,1.7,10,0
1992.03.14,12:24:34 AM,39.63,39.69,south_east,1.7,22,0
1992.05.09,12:19:05 AM,37.35,27.9,south_east,1.7,12,0
1995.01.29,12:42:45 AM,40.01,40.13,south_east,1.7,1,0
1995.11.06,12:34:55 AM,36.79,28.16,south_east,1.7,74,0
1996.03.25,12:31:39 AM,40.26,29.35,south_east,1.7,14,0
1998.02.27,12:42:23 AM,36.58,36.43,south_east,1.7,6,0
1999.09.06,12:37:39 AM,40.73,31,south_east,1.7,7,0
1999.11.13,12:57:00 AM,40.75,31.12,south_east,1.7,10,0
