carat,cut,clarity,price
1.25,Very Good,VS2,5975
1.25,Ideal,VVS2,5975
1.01,Very Good,SI1,5975
1.2,Good,SI1,5975
1.2,Premium,VS1,5975
1.2,Premium,SI1,5975
1.26,Very Good,SI2,5976
1.24,Ideal,SI1,5976
1.24,Ideal,SI1,5976
1.02,Very Good,VS1,5977
1.02,Premium,VS2,5978
0.9,Ideal,VVS1,5978
1.22,Very Good,VS2,5979
1.51,Good,I1,5979
1.23,Premium,VS2,5979
1.25,Ideal,VVS2,5980
0.94,Premium,VS1,5980
1.21,Premium,SI2,5982
1.07,Ideal,SI1,5982
0.95,Ideal,VS1,5983
1.06,Premium,SI1,5983
1.26,Premium,VS2,5983
1,Good,VS2,5984
1.28,Very Good,SI2,5984
1.22,Ideal,SI1,5985
1.2,Very Good,VS2,5986
1.14,Premium,VS2,5986
1.01,Good,VS2,5986
1.44,Good,I1,5987
1.05,Very Good,VS2,5987
1,Very Good,SI1,5987
1.01,Very Good,VS2,5988
1.01,Very Good,VS2,5988
1.01,Good,VVS2,5988
1.01,Premium,VS2,5988
1.01,Premium,VS2,5988
1.01,Very Good,VS2,5988
1.01,Good,VS2,5988
1.01,Good,VS2,5988
1.2,Premium,SI2,5988
1.21,Very Good,SI2,5989
0.92,Ideal,VS2,5989
1.15,Ideal,VS2,5989
1.54,Good,SI2,5989
1.16,Ideal,SI2,5991
0.93,Ideal,SI1,5992
1.09,Premium,VS2,5993
1.82,Fair,I1,5993
1.05,Ideal,VS2,5993
1.04,Ideal,VS2,5994
1.54,Ideal,SI2,5994
1.01,Ideal,VS2,5995
1.28,Ideal,SI2,5995
1.01,Very Good,VS1,5995
1.21,Ideal,SI2,5996
1.2,Ideal,SI1,5996
1.33,Ideal,SI1,5996
1.29,Premium,SI2,5996
1.22,Premium,SI1,5997
0.96,Very Good,VS2,5997
1.21,Premium,SI2,5997
1.26,Ideal,SI2,5998
1.26,Premium,SI2,5998
1.02,Premium,SI1,5998
1.7,Very Good,I1,5998
1.02,Premium,VS2,5998
1.02,Premium,SI1,5998
1.26,Very Good,SI2,5998
1.02,Premium,SI1,5998
1.01,Very Good,VS2,5999
1.01,Good,VS2,5999
1.01,Premium,VS2,5999
1.01,Ideal,VS2,5999
1,Premium,VS1,6000
1.2,Very Good,VS2,6000
1.26,Very Good,SI2,6001
1.21,Premium,VVS1,6001
1.07,Very Good,SI1,6002
2.03,Fair,I1,6002
2.03,Fair,I1,6002
0.8,Ideal,VVS2,6004
1.01,Good,VS2,6004
1.23,Ideal,SI2,6005
1.13,Premium,VS1,6005
1,Premium,VS1,6006
1.2,Ideal,SI2,6006
1.5,Fair,SI1,6006
1.5,Good,SI2,6006
1.5,Good,SI2,6006
1.5,Good,SI2,6006
1.02,Very Good,VS2,6007
1.27,Very Good,VS2,6007
1.73,Fair,SI2,6007
1.59,Premium,SI2,6010
1.34,Ideal,VS1,6010
1.04,Ideal,VS2,6012
1.22,Premium,SI2,6012
1.22,Premium,VS1,6012
1.22,Ideal,SI1,6012
1,Very Good,VS2,6013
1.17,Ideal,VS1,6013
1.18,Ideal,SI1,6013
1.23,Ideal,VS2,6015
1.21,Ideal,SI2,6017
1.36,Premium,VS2,6017
0.9,Ideal,VS2,6018
1.01,Very Good,VS2,6019
1.2,Very Good,SI1,6019
1.2,Very Good,SI1,6019
1.2,Very Good,SI1,6019
1.2,Very Good,SI1,6019
1.2,Very Good,SI1,6019
1.2,Very Good,SI1,6019
1.01,Ideal,VS2,6019
1.01,Ideal,VS2,6019
1,Good,SI1,6020
1,Very Good,VS1,6021
1.2,Premium,VS1,6021
1,Very Good,VVS1,6022
1.21,Very Good,SI1,6022
1.21,Good,SI1,6022
1.07,Premium,VS2,6022
1.26,Premium,VS2,6023
1.01,Ideal,VS2,6024
1.21,Ideal,SI1,6025
1.66,Good,I1,6025
1.21,Good,VS1,6025
1.21,Ideal,VS1,6025
1.21,Premium,SI1,6025
1.2,Premium,SI1,6026
1.01,Premium,VS2,6027
1.01,Premium,VS2,6027
1.01,Ideal,VS2,6027
1.05,Very Good,VS2,6028
1.5,Very Good,I1,6028
1,Good,VS1,6028
1.25,Ideal,SI2,6030
1,Good,VS2,6030
1.21,Premium,SI2,6031
1.57,Premium,SI2,6031
1.27,Very Good,VS2,6031
1.25,Good,SI2,6032
1.1,Premium,VS2,6032
1.02,Premium,VS2,6032
1.14,Premium,SI1,6033
1.14,Premium,SI1,6033
1.03,Very Good,VS2,6036
1.03,Very Good,VS2,6036
1.16,Ideal,SI1,6036
1.01,Very Good,VS2,6037
1.01,Good,VS2,6037
1,Good,VS2,6037
1,Premium,VVS2,6037
1,Premium,VS2,6037
1.23,Premium,SI2,6038
1.51,Premium,I1,6038
0.99,Ideal,SI1,6038
1.23,Very Good,VS2,6039
1.01,Ideal,SI1,6039
1,Very Good,SI1,6040
1.02,Ideal,SI1,6040
1.07,Ideal,VS2,6040
1.07,Premium,VS2,6040
1.35,Very Good,SI2,6041
1.15,Premium,SI1,6041
1.01,Fair,VS2,6041
1.3,Good,SI2,6042
1.01,Very Good,VS2,6043
1,Ideal,VS2,6043
1.09,Ideal,SI1,6043
1.03,Ideal,SI1,6044
1.22,Premium,VS2,6045
1.13,Ideal,VS2,6045
1.27,Ideal,SI2,6045
1.26,Ideal,SI2,6046
1.22,Premium,SI2,6046
1.23,Ideal,SI1,6046
1.51,Good,SI1,6046
1.51,Good,SI1,6046
1.01,Very Good,VS2,6047
1.02,Very Good,VS2,6047
1.02,Very Good,SI1,6047
1,Premium,VS2,6047
1,Premium,VS2,6048
1,Premium,VS2,6048
1.2,Premium,VS2,6048
1,Ideal,VS2,6048
1,Premium,VS2,6048
1,Premium,VS2,6048
1,Premium,VS2,6048
1,Premium,VS2,6048
1.5,Premium,SI2,6048
1,Premium,VS2,6048
1.35,Ideal,VS1,6048
1,Very Good,VS2,6048
1,Premium,VS2,6048
0.3,Ideal,VS1,605
0.3,Premium,VS1,605
0.3,Ideal,VS2,605
0.3,Very Good,VVS2,605
0.3,Very Good,VS1,605
0.3,Ideal,VS2,605
0.3,Very Good,VS2,605
0.3,Good,VS1,605
0.3,Ideal,VVS2,605
0.3,Very Good,VS2,605
0.3,Premium,VS1,605
0.3,Ideal,VS1,605
0.3,Very Good,VS2,605
0.3,Good,VS1,605
0.3,Very Good,VS2,605
0.3,Premium,VS2,605
0.3,Ideal,VS2,605
0.3,Very Good,VVS2,605
0.3,Ideal,VS1,605
0.3,Ideal,VVS2,605
0.3,Ideal,VS2,605
0.3,Ideal,VS1,605
0.3,Premium,VS2,605
0.3,Very Good,VS1,605
0.3,Very Good,VS2,605
0.3,Premium,VVS2,605
0.3,Ideal,VS1,605
0.3,Ideal,VS2,605
0.3,Good,VS1,605
0.3,Premium,VS2,605
1.07,Ideal,SI1,6049
1,Good,VS2,6050
1.12,Premium,VS2,6052
1.22,Ideal,VS2,6052
1.18,Very Good,SI1,6053
1.2,Premium,SI2,6055
1.06,Ideal,SI1,6055
1.21,Premium,VS1,6056
1.03,Premium,SI1,6056
1.02,Good,VS2,6058
1.02,Premium,VS2,6058
1.02,Very Good,VS2,6058
1.02,Very Good,VS2,6058
1.21,Very Good,SI1,6058
1.03,Ideal,SI1,6059
1.02,Good,VS1,6059
1.12,Ideal,VS1,6060
1.06,Ideal,VS1,6060
1.07,Ideal,SI2,6060
1.32,Fair,SI1,6061
1.07,Very Good,SI1,6061
1.11,Very Good,VS1,6061
1.02,Very Good,VS2,6062
1.17,Very Good,SI2,6062
1.06,Very Good,SI1,6062
1.22,Ideal,SI1,6062
1.05,Very Good,SI1,6063
1.49,Very Good,I1,6064
1.02,Ideal,VS2,6065
1.11,Ideal,SI1,6065
1.21,Premium,SI2,6065
1.01,Good,VS1,6066
1.01,Premium,VS1,6066
1.01,Ideal,VS1,6066
1.01,Good,VS2,6066
1.01,Premium,SI1,6066
1.25,Ideal,SI1,6066
1.26,Premium,SI1,6068
1.21,Ideal,SI1,6069
1.06,Ideal,VVS2,6069
1.42,Ideal,VS2,6069
1.05,Very Good,VS2,6070
1.05,Premium,VS2,6070
1.14,Ideal,SI1,6070
1.33,Very Good,SI2,6071
1.22,Very Good,SI1,6071
1.21,Premium,SI2,6071
1.03,Premium,VS2,6072
1.01,Very Good,VS2,6073
1.01,Very Good,VS2,6073
1.25,Very Good,SI2,6073
1,Ideal,SI1,6073
1,Good,VS2,6073
1.01,Very Good,SI1,6075
1.24,Very Good,SI1,6075
1.13,Ideal,SI1,6075
1.01,Premium,SI1,6075
1.18,Ideal,SI1,6076
1.24,Ideal,VS2,6076
1.07,Premium,VS1,6076
1.2,Very Good,SI1,6077
1.11,Ideal,VS1,6077
1.08,Ideal,SI1,6078
1.33,Fair,SI2,6078
1.19,Premium,SI1,6078
1.34,Ideal,VS2,6078
1.32,Very Good,VS2,6079
1.02,Good,VS2,6080
1.01,Fair,VS2,6081
1.07,Ideal,VS1,6082
1.01,Very Good,VS2,6083
1.16,Ideal,SI1,6084
1.25,Ideal,VVS2,6084
1.25,Premium,VS2,6084
1.32,Very Good,SI2,6085
1.2,Very Good,SI2,6085
1.26,Premium,SI2,6085
1.19,Very Good,VS2,6086
1.52,Premium,SI2,6086
1.43,Fair,SI2,6086
1.12,Ideal,SI1,6087
1.02,Premium,VS2,6087
0.94,Very Good,VVS1,6088
1.35,Very Good,SI2,6088
1.23,Ideal,SI2,6088
1.11,Good,SI1,6088
1.51,Good,I1,6088
1.52,Ideal,SI2,6089
1.01,Good,VS2,6089
1.31,Premium,SI2,6089
1.11,Ideal,SI1,6090
2.06,Good,I1,6091
1.37,Ideal,SI2,6091
1.03,Premium,SI1,6091
1.21,Premium,SI2,6092
1.35,Premium,VS2,6093
1.28,Premium,SI1,6093
1.28,Premium,SI2,6093
0.99,Very Good,VS2,6094
1.04,Very Good,VS2,6095
1.14,Ideal,VS2,6095
1.14,Premium,VS2,6095
1.54,Ideal,SI2,6095
1.24,Ideal,SI1,6095
1.31,Premium,VS2,6095
1.05,Premium,VS2,6096
1.44,Ideal,I1,6096
1.08,Very Good,VS2,6096
1.01,Ideal,SI1,6097
1,Premium,VS1,6097
1.29,Ideal,SI2,6097
1.29,Ideal,SI1,6097
1.01,Premium,VS2,6097
1.01,Very Good,VVS2,6097
1.01,Premium,VS2,6097
1.01,Premium,VS2,6097
1.01,Premium,VS2,6097
1.01,Premium,VS2,6097
1.01,Premium,VS2,6097
1.01,Good,VS2,6097
1.01,Premium,VS2,6097
1.21,Premium,SI1,6098
1,Very Good,VS1,6098
1,Good,VS2,6098
1,Very Good,VS1,6098
1.2,Very Good,SI1,6098
1.12,Very Good,SI1,6098
1.21,Ideal,SI2,6098
1.21,Premium,SI2,6098
1.1,Premium,SI1,6098
1.29,Very Good,VS2,6099
1.23,Ideal,VS1,6100
1.31,Very Good,VS1,6101
1.07,Very Good,VS2,6101
1.02,Very Good,VS2,6103
1.02,Very Good,VS2,6104
1.51,Good,SI2,6104
1.01,Ideal,VS2,6104
1.01,Very Good,VS2,6105
1.21,Ideal,SI2,6105
1.15,Ideal,SI1,6106
1.01,Premium,VS2,6108
1.01,Premium,VS2,6108
1.01,Very Good,VS2,6108
1.01,Premium,VS2,6108
1.01,Ideal,VS2,6108
1.01,Premium,VS2,6108
1.01,Very Good,VS2,6108
1.01,Premium,VS2,6108
1.01,Ideal,VS2,6108
1.01,Ideal,VS2,6108
1.01,Ideal,VS2,6108
1.01,Premium,VS2,6108
1.01,Premium,VS2,6108
1.47,Fair,SI2,6108
1.01,Premium,VS2,6108
1.01,Premium,VS2,6108
1.01,Premium,VS2,6108
1.01,Good,VS2,6109
1.12,Ideal,VS2,6110
1.15,Very Good,SI1,6110
1.24,Ideal,SI2,6111
1.07,Premium,SI1,6112
1.62,Good,SI2,6112
1.04,Ideal,SI1,6112
1.18,Ideal,SI1,6112
1.25,Very Good,SI1,6113
1.01,Good,VS2,6113
1.06,Ideal,SI1,6114
1,Very Good,VS2,6115
1.5,Very Good,SI2,6115
1,Premium,VS1,6115
1,Premium,VS1,6115
1,Fair,VS1,6115
1,Fair,VS1,6115
1.12,Premium,VS1,6115
1.04,Premium,SI1,6115
1,Premium,VS1,6115
1.27,Premium,VS2,6116
1.29,Premium,SI2,6116
1.33,Ideal,VS1,6118
1.07,Very Good,VS2,6120
1.22,Premium,SI2,6121
1.22,Premium,SI2,6121
1.1,Premium,VS2,6121
1.22,Premium,VS1,6121
1.04,Premium,VS2,6122
1.04,Premium,VS2,6122
1.03,Ideal,VS2,6123
1.07,Premium,SI1,6124
0.9,Good,VVS1,6124
1.35,Ideal,SI1,6124
1.24,Premium,SI1,6125
1.21,Very Good,SI2,6125
1.24,Premium,SI1,6125
1.02,Very Good,VS1,6126
1.29,Very Good,SI2,6126
1.01,Good,VS2,6126
1.53,Premium,SI1,6126
1.19,Very Good,SI1,6127
1.01,Very Good,VS2,6128
1.06,Ideal,VS2,6128
1.11,Ideal,SI2,6129
1.52,Fair,SI2,6129
1.2,Premium,SI1,6129
1.2,Premium,SI1,6129
1.2,Premium,SI1,6129
1.2,Premium,SI1,6129
1.2,Premium,SI1,6129
1.2,Very Good,SI2,6130
1.05,Very Good,VS1,6132
1.01,Very Good,SI1,6132
1.12,Very Good,SI1,6132
1.5,Premium,SI2,6132
1.01,Ideal,VS2,6132
1.01,Ideal,VS2,6132
1.22,Ideal,SI2,6132
1.01,Ideal,SI1,6132
1,Premium,VVS1,6132
1.5,Premium,SI2,6132
1.16,Premium,SI1,6132
1.04,Ideal,VS2,6133
1,Ideal,VS2,6133
1.13,Ideal,SI1,6133
1.09,Ideal,SI1,6133
1.09,Ideal,SI1,6133
1.24,Very Good,VS2,6134
1.21,Ideal,VS2,6134
1.21,Ideal,VS2,6135
1.66,Ideal,I1,6135
1.31,Premium,VS2,6137
1.04,Very Good,SI1,6138
1.51,Very Good,I1,6139
1.17,Ideal,VS2,6139
1.4,Ideal,SI1,6139
1.3,Very Good,SI2,6140
1.2,Ideal,SI2,6140
1.29,Premium,SI1,6140
1.29,Premium,SI1,6140
1.29,Premium,SI1,6140
1.29,Premium,SI1,6140
1.29,Good,SI2,6140
1.04,Very Good,VS1,6141
1.12,Ideal,SI1,6143
1.14,Premium,VS2,6144
1.4,Very Good,SI1,6145
1.24,Premium,SI1,6145
1.03,Ideal,VS2,6146
1.05,Premium,VS1,6146
1.1,Ideal,SI1,6146
1.03,Premium,VS2,6146
1.03,Premium,VS2,6146
1.4,Premium,SI2,6147
1.96,Fair,I1,6147
1.32,Good,VS1,6147
1.37,Very Good,SI2,6148
1.3,Very Good,SI2,6149
1.3,Very Good,SI2,6149
1.22,Premium,VS2,6149
2.08,Premium,I1,6150
1.23,Premium,VS2,6150
1.04,Good,VS1,6151
1.01,Very Good,VS1,6152
1.01,Very Good,VS1,6152
1.23,Ideal,SI2,6152
1.33,Good,SI2,6152
1.22,Premium,SI1,6153
1.03,Very Good,VS2,6153
1.09,Premium,VS2,6153
1,Premium,VS2,6154
1.22,Premium,VS2,6156
1.51,Fair,SI2,6156
1.19,Very Good,SI2,6157
1.02,Ideal,SI1,6157
1.36,Premium,VS2,6157
1.02,Ideal,SI1,6158
1.01,Ideal,VS2,6159
1.01,Very Good,VS2,6159
1.01,Very Good,VS2,6159
1.01,Very Good,VS2,6159
1.01,Very Good,VS2,6159
1.01,Good,VS2,6159
1.01,Very Good,VS2,6159
1.01,Very Good,VS2,6159
1.01,Premium,VS2,6159
1.01,Good,VS1,6159
1.18,Premium,SI1,6159
1,Premium,VS2,6160
1.2,Ideal,SI1,6160
1,Good,VS2,6160
1.27,Very Good,SI1,6162
1,Good,VS2,6163
1.01,Premium,VS1,6163
1.17,Premium,VS2,6163
1.03,Very Good,VS2,6164
1.28,Premium,SI1,6164
1.28,Premium,SI2,6164
1.01,Premium,VS2,6165
1.05,Ideal,VS2,6165
1.23,Good,SI1,6165
0.3,Ideal,VVS2,605
0.3,Premium,VS1,605
0.3,Very Good,VS1,605
0.3,Ideal,VS1,605
0.3,Good,VS1,605
0.3,Very Good,VS1,605
0.3,Very Good,VS1,605
0.3,Ideal,VS2,605
0.3,Very Good,VS1,605
0.3,Premium,VS2,605
0.3,Premium,VS2,605
0.3,Ideal,VS2,605
0.27,Very Good,VVS2,606
0.4,Very Good,VS1,606
0.36,Very Good,SI1,606
0.4,Ideal,VS1,606
0.35,Premium,SI1,606
0.35,Ideal,SI1,606
0.35,Good,SI1,606
0.38,Very Good,VS1,606
0.3,Ideal,VS2,606
0.3,Ideal,VS2,606
0.41,Good,VS2,606
0.37,Ideal,SI1,606
0.32,Very Good,VVS2,607
0.29,Very Good,VVS1,607
0.29,Very Good,VVS1,607
0.29,Very Good,VVS1,607
0.29,Very Good,VVS1,607
0.29,Ideal,VVS2,607
1.29,Very Good,VS2,6166
1.04,Very Good,VS2,6166
1.04,Very Good,VVS2,6166
1.1,Ideal,VS2,6166
1.2,Very Good,VS1,6167
1.08,Very Good,VS2,6168
1.12,Ideal,SI2,6168
1.02,Very Good,VS2,6169
1.2,Ideal,SI1,6169
1.06,Very Good,SI1,6169
1.02,Premium,VS2,6169
1.02,Very Good,VS2,6169
1.02,Ideal,VS2,6169
1.02,Premium,VS2,6169
1.02,Premium,VS2,6169
1.02,Premium,VS2,6169
1.02,Premium,VS2,6169
1.02,Ideal,VS2,6169
1.32,Premium,SI1,6171
1.32,Premium,SI1,6171
1.51,Very Good,SI2,6171
1.23,Premium,SI2,6172
1.51,Premium,SI2,6173
1.04,Ideal,VVS2,6173
1.05,Good,SI1,6174
1.05,Premium,SI1,6174
1.28,Good,SI1,6175
1.49,Ideal,I1,6175
1.38,Premium,VS2,6175
1.01,Good,VS2,6176
1.01,Fair,VS2,6176
1.01,Premium,VS1,6176
1.01,Ideal,VS1,6176
1.01,Good,VS2,6176
1.01,Premium,SI1,6176
1.04,Ideal,VS2,6177
1.04,Ideal,VS2,6177
1.04,Very Good,VS2,6177
1.04,Premium,VS2,6177
1.2,Very Good,VS1,6177
1.04,Very Good,VS2,6177
1,Good,VS1,6177
1.11,Good,SI1,6178
1.03,Ideal,SI1,6178
1.21,Ideal,SI1,6180
1.21,Premium,SI1,6180
1.05,Premium,VS2,6181
1.37,Premium,SI2,6181
1.05,Premium,VS2,6181
1.2,Premium,VS2,6182
1.2,Good,SI1,6182
1,Good,VS2,6183
1,Very Good,VS2,6183
1,Good,VVS1,6183
1,Very Good,VS2,6183
1.53,Premium,I1,6183
1.23,Ideal,SI1,6183
1.03,Premium,VS2,6183
1.03,Ideal,SI1,6183
1.22,Premium,VS2,6184
1.54,Ideal,I1,6186
1.26,Ideal,VVS1,6186
1,Good,VS1,6187
1.3,Premium,SI1,6188
1.21,Very Good,VS2,6189
1.21,Very Good,VS2,6189
1,Good,VS2,6189
1,Good,VS2,6189
1,Very Good,VS2,6190
1.21,Very Good,SI1,6190
1.33,Ideal,VS1,6190
1.21,Ideal,SI2,6190
1.18,Ideal,VS2,6191
1.02,Ideal,SI1,6191
1.2,Very Good,VS1,6192
1,Good,VS2,6192
1.14,Very Good,SI1,6194
1.21,Very Good,SI1,6194
1,Good,VVS2,6194
1.54,Premium,VS1,6194
1.58,Premium,SI2,6194
1.02,Very Good,SI1,6195
1.01,Very Good,VS2,6196
1,Very Good,SI1,6196
1.05,Ideal,SI1,6196
1.19,Premium,VS2,6198
1.2,Very Good,SI1,6199
1.23,Premium,VS2,6199
1.23,Ideal,SI2,6199
1.35,Ideal,SI1,6199
1.23,Ideal,SI2,6199
1.07,Ideal,SI1,6200
1.22,Ideal,VS1,6201
1.54,Premium,VS2,6202
1.16,Premium,VS2,6202
1.33,Very Good,VS2,6203
1.08,Ideal,SI1,6203
1.01,Very Good,VS2,6204
1.01,Very Good,VS2,6204
1.02,Very Good,VS1,6204
1.04,Premium,VS2,6206
1.23,Premium,VS2,6206
1,Very Good,SI1,6207
1,Very Good,VS2,6208
0.9,Very Good,VS1,6208
1,Premium,VVS2,6209
1.12,Ideal,VS2,6209
1,Ideal,VS2,6209
1,Premium,VS2,6209
1.1,Premium,VS2,6209
1,Good,VS2,6209
1,Premium,VS2,6209
1.2,Good,VS1,6209
1.5,Fair,SI2,6209
1.2,Ideal,VS1,6210
1.28,Premium,SI1,6210
1,Fair,VS2,6210
1.06,Very Good,VS2,6212
1.06,Good,VS2,6212
1.01,Very Good,VS2,6213
1.07,Premium,VS2,6213
1.03,Premium,VS2,6214
1.52,Premium,SI2,6214
1.24,Premium,SI1,6215
1.02,Premium,VS2,6215
1.51,Good,SI2,6215
1.48,Premium,SI2,6216
1,Premium,VS2,6216
1.22,Premium,VS2,6217
1.06,Very Good,VS2,6217
1.03,Very Good,VS2,6218
1.02,Premium,VS2,6220
1.01,Premium,VS1,6221
1.01,Very Good,VS2,6221
1.01,Very Good,VS2,6221
1.01,Good,VS2,6221
1.01,Good,VS2,6221
1.01,Good,VS2,6221
1.32,Fair,SI2,6221
1.12,Ideal,VS2,6222
1,Good,VS2,6223
1.62,Good,SI2,6223
1.21,Premium,SI2,6223
1.47,Premium,SI2,6223
1.05,Very Good,SI1,6224
1.5,Premium,SI2,6224
1.5,Good,SI1,6224
1.09,Ideal,VS1,6225
1.09,Ideal,VS1,6225
1.31,Ideal,SI2,6225
1.21,Very Good,SI1,6229
1.03,Premium,VS2,6229
1.03,Ideal,VS2,6229
1.25,Premium,SI2,6230
0.9,Ideal,VS1,6230
1.24,Ideal,SI1,6232
1.07,Premium,VS2,6232
1.04,Very Good,VS2,6232
1.23,Very Good,SI2,6233
1,Ideal,VS2,6235
1.31,Premium,VS1,6236
1.31,Premium,SI2,6236
1.28,Premium,SI2,6236
1.34,Very Good,VS1,6237
1.34,Very Good,VS1,6237
1.22,Premium,SI2,6237
0.9,Ideal,VVS1,6237
1.53,Good,SI2,6238
1.02,Premium,VS1,6238
1.02,Premium,VS1,6238
1.01,Very Good,VS1,6239
1.01,Very Good,VS1,6239
1.01,Premium,VS1,6239
1.01,Ideal,VS2,6239
1.26,Ideal,SI2,6239
1.06,Ideal,VS2,6240
1.03,Ideal,VS2,6241
1.11,Ideal,SI2,6241
1.01,Premium,VS2,6244
1.01,Premium,VS2,6244
1,Very Good,VS2,6245
1.56,Good,SI1,6246
1.56,Good,SI2,6246
1.3,Premium,VS2,6246
1.01,Good,VS1,6247
1,Good,VS2,6248
1.21,Very Good,SI2,6248
1,Very Good,VVS2,6249
1.06,Ideal,SI1,6249
1.03,Ideal,SI1,6250
1.01,Good,VS2,6250
1.22,Good,SI2,6250
1.2,Premium,VS2,6250
1.2,Premium,SI1,6250
1.2,Premium,VS1,6250
1,Good,VS1,6250
1.5,Premium,SI2,6250
1.5,Fair,SI2,6250
1.39,Ideal,VS2,6252
1.35,Premium,VS2,6254
1.24,Ideal,SI1,6254
1.04,Ideal,VS1,6255
1.05,Ideal,SI1,6255
1.53,Ideal,SI2,6255
1.14,Premium,VS2,6256
1.14,Premium,SI1,6256
1.33,Premium,SI2,6256
1.24,Premium,VS2,6257
1.01,Very Good,VS2,6257
1.01,Very Good,VS2,6257
1.01,Very Good,VVS2,6257
1.01,Ideal,SI1,6257
1.09,Ideal,SI1,6259
1.04,Ideal,SI1,6260
1.38,Ideal,SI1,6260
1.37,Premium,SI2,6260
1.3,Premium,SI2,6261
1.21,Premium,SI1,6261
1.21,Premium,SI1,6261
1.54,Good,I1,6261
1.21,Ideal,VS2,6261
1,Ideal,VS2,6261
1.07,Very Good,VS1,6262
1.12,Very Good,SI1,6262
1,Very Good,VS1,6263
1.31,Very Good,SI2,6263
1.02,Ideal,SI1,6264
1.01,Very Good,VS2,6265
1.51,Good,SI1,6266
1.51,Premium,SI2,6266
1,Good,VS2,6267
1.01,Very Good,VS2,6267
1.01,Very Good,SI1,6268
1,Fair,VS2,6268
1.01,Very Good,SI1,6270
1.01,Very Good,SI1,6270
1.01,Fair,VS2,6271
1.01,Premium,VS2,6271
1.01,Premium,VS2,6271
1.01,Premium,VS2,6271
1.01,Premium,VS2,6271
1.01,Good,VS2,6271
1.01,Very Good,VS2,6271
1.01,Premium,VS2,6271
1.01,Fair,VS2,6271
1.01,Premium,VS2,6271
1.01,Premium,VS2,6271
1.01,Ideal,VS2,6271
1.01,Premium,VS2,6271
1,Premium,VS2,6272
1.18,Ideal,VS1,6272
1,Premium,VS2,6272
1.6,Fair,SI2,6272
1,Good,VS2,6272
1,Ideal,VS2,6272
1,Premium,VS2,6272
1,Good,VS2,6272
1,Premium,VS2,6272
1.07,Very Good,VS2,6274
1.07,Premium,VS2,6274
1.19,Ideal,SI1,6275
1,Good,SI1,6275
1.26,Ideal,SI2,6277
1.54,Premium,SI2,6278
1.22,Very Good,SI1,6278
1.04,Premium,VS2,6278
1.04,Premium,VVS2,6278
1.36,Very Good,SI2,6279
1.05,Ideal,VS2,6279
1.21,Ideal,VS1,6279
1,Good,VS2,6279
1.29,Premium,VS2,6279
1.35,Ideal,SI1,6281
1.2,Premium,SI1,6282
1,Very Good,VS2,6283
1.32,Premium,SI1,6283
1.01,Good,VS1,6283
1.1,Premium,VS2,6284
1,Very Good,VS2,6285
1,Fair,VS2,6285
1.18,Very Good,SI1,6286
1.04,Ideal,VS2,6286
1.04,Ideal,VS2,6286
1.01,Very Good,VS2,6288
1.01,Very Good,VS2,6288
1.01,Very Good,VS2,6288
1.23,Ideal,SI2,6288
1.32,Ideal,VS2,6288
1.09,Ideal,VS2,6288
1.01,Good,VS2,6288
1.01,Good,VS2,6288
1.22,Premium,SI1,6288
0.9,Very Good,VVS2,6289
1.01,Very Good,VS2,6289
2.49,Fair,I1,6289
1.23,Ideal,SI2,6289
1.23,Ideal,SI2,6289
1.3,Very Good,VS2,6290
1.04,Ideal,VS2,6290
1.04,Premium,VS2,6290
0.29,Ideal,VVS2,607
0.29,Ideal,VVS2,607
0.29,Ideal,VVS2,607
0.36,Ideal,VVS1,607
0.29,Ideal,VVS1,607
0.29,Ideal,VVS1,607
0.29,Ideal,VVS1,607
0.35,Ideal,SI1,607
0.29,Ideal,IF,607
0.29,Ideal,IF,607
0.29,Ideal,IF,607
0.34,Ideal,SI1,607
0.31,Good,VS1,607
0.24,Very Good,VVS2,608
0.24,Very Good,VVS2,608
0.24,Very Good,VVS2,608
0.24,Very Good,VVS2,608
0.24,Very Good,VVS2,608
0.24,Very Good,VVS1,608
0.24,Very Good,VVS1,608
0.24,Very Good,VVS1,608
0.24,Very Good,VVS1,608
0.37,Very Good,VS2,608
0.37,Ideal,SI1,608
0.36,Premium,SI2,608
0.36,Premium,SI2,608
0.36,Premium,SI2,608
0.36,Premium,SI2,608
0.3,Premium,VS2,608
0.3,Ideal,VS1,608
1.04,Ideal,VS2,6290
1.04,Ideal,VS2,6290
1,Premium,VS1,6290
1.04,Ideal,VS2,6290
1.04,Premium,VS2,6290
1,Ideal,VS1,6290
1,Premium,VS1,6290
1.01,Very Good,VS2,6291
1.23,Premium,VS2,6291
1.51,Fair,SI2,6291
0.95,Ideal,SI1,6291
1.51,Fair,SI2,6291
1.11,Ideal,SI1,6291
1.21,Ideal,VS1,6292
1.03,Very Good,VS1,6294
1.32,Very Good,SI2,6294
1.01,Ideal,VS2,6295
1.01,Ideal,VS2,6295
1.01,Ideal,VS2,6295
1.01,Ideal,VS2,6295
1,Very Good,VS2,6296
1.06,Premium,VS2,6296
1,Very Good,VVS1,6296
1,Premium,VS2,6296
1,Premium,VS2,6296
1,Very Good,VS2,6296
1.21,Good,IF,6299
1.03,Ideal,SI1,6299
1.54,Ideal,I1,6299
1.25,Premium,SI2,6300
1.25,Premium,VS2,6300
1.32,Very Good,SI2,6300
1.5,Very Good,SI2,6300
1.29,Ideal,SI2,6300
1.15,Ideal,SI1,6300
1.15,Ideal,SI1,6300
1.5,Premium,I1,6300
