Date,Fruit,Sale
2019-10-28,Grape,54
2019-06-23,Peach,60
2019-10-09,Peach,69
2019-10-12,Pear,45
2019-05-02,Grape,36
2019-05-27,Peach,58
2019-10-31,Pear,34
2019-05-06,Pear,68
2019-05-23,Peach,30
2019-02-27,Peach,32
2019-06-05,Peach,64
2019-04-24,Grape,43
2019-11-13,Pear,57
2019-11-19,Banana,57
2019-07-25,Pear,52
2019-03-05,Grape,57
2019-05-01,Pear,46
2019-03-13,Grape,67
2019-02-08,Apple,43
2019-12-01,Banana,43
2019-08-22,Pear,31
2019-03-14,Grape,43
2019-09-07,Apple,54
2019-05-25,Peach,53
2019-05-28,Pear,37
2019-12-19,Peach,58
2019-03-06,Peach,32
2019-06-09,Apple,66
2019-08-25,Peach,35
2019-09-04,Banana,55
2019-04-30,Grape,58
2019-05-04,Peach,45
2019-11-03,Pear,67
2019-12-17,Peach,37
2019-11-08,Peach,64
2019-08-12,Apple,49
2019-07-04,Pear,40
2019-08-26,Apple,68
2019-12-06,Pear,50
2019-07-15,Peach,50
2019-02-20,Peach,58
2019-02-20,Apple,55
2019-09-07,Peach,54
2019-06-13,Apple,48
2019-06-11,Peach,47
2019-12-10,Peach,33
2019-03-30,Apple,62
2019-07-28,Grape,58
2019-02-14,Grape,35
2019-03-30,Peach,63
2019-06-09,Grape,42
2019-03-17,Grape,35
2019-06-17,Banana,30
2019-05-05,Peach,52
2019-03-27,Peach,39
2019-11-03,Peach,37
2019-09-07,Banana,32
2019-12-26,Banana,57
2019-12-03,Pear,32
2019-10-11,Apple,68
2019-07-27,Apple,57
2019-01-28,Grape,44
2019-01-04,Peach,36
2019-09-21,Grape,45
2019-04-16,Peach,46
2019-04-06,Pear,68
2019-08-18,Apple,39
2019-10-29,Peach,36
2019-04-13,Pear,30
2019-01-26,Grape,37
2019-11-08,Banana,31
2019-01-30,Pear,66
2019-07-28,Peach,61
2019-10-14,Banana,65
2019-11-03,Apple,42
2019-01-31,Grape,31
2019-09-19,Banana,47
2019-11-16,Apple,50
2019-03-25,Grape,51
2019-03-03,Peach,50
2019-03-27,Grape,31
2019-10-30,Pear,51
2019-02-06,Peach,64
2019-08-23,Peach,67
2019-11-11,Apple,33
2019-04-10,Peach,56
2019-07-18,Grape,68
2019-07-16,Banana,44
2019-12-06,Peach,30
2019-04-13,Peach,32
2019-01-26,Grape,35
2019-03-29,Banana,68
2019-06-25,Pear,60
2019-10-26,Apple,56
2019-06-19,Pear,31
2019-02-16,Pear,31
2019-08-14,Banana,35
2019-10-31,Grape,57
2019-03-01,Peach,69
2019-09-08,Peach,64
2019-09-24,Apple,49
2019-12-27,Pear,52
2019-04-18,Peach,54
2019-11-12,Apple,43
2019-08-18,Banana,62
2019-06-26,Peach,31
2019-05-04,Banana,49
2019-09-16,Grape,48
2019-09-17,Apple,61
2019-01-10,Banana,52
2019-12-14,Banana,37
2019-03-26,Peach,60
2019-09-10,Grape,49
2019-03-21,Apple,57
2019-09-05,Pear,67
2019-02-08,Grape,65
2019-12-01,Peach,54
2019-03-23,Pear,66
2019-09-22,Banana,37
2019-01-12,Banana,37
2019-09-14,Banana,37
2019-09-21,Banana,53
2019-04-18,Banana,58
2019-10-10,Grape,56
2019-05-03,Pear,30
2019-09-28,Apple,46
2019-11-26,Pear,31
2019-11-01,Banana,49
2019-07-20,Apple,64
2019-11-06,Apple,30
2019-02-10,Grape,32
2019-02-15,Banana,42
2019-06-20,Peach,55
2019-06-09,Apple,57
2019-04-03,Peach,67
2019-07-25,Peach,59
2019-02-23,Grape,42
2019-07-16,Peach,56
2019-10-26,Apple,56
2019-07-12,Pear,58
2019-05-12,Grape,47
2019-08-12,Grape,34
2019-02-27,Pear,63
2019-09-16,Pear,69
2019-10-04,Pear,37
2019-10-14,Peach,39
2019-07-25,Apple,46
2019-09-20,Grape,54
2019-09-06,Grape,41
2019-07-05,Banana,31
2019-07-23,Apple,66
2019-05-06,Peach,46
2019-08-13,Peach,69
2019-10-23,Pear,57
2019-05-25,Apple,65
2019-01-07,Apple,59
2019-10-18,Grape,65
2019-03-02,Grape,41
2019-03-31,Apple,59
2019-05-22,Peach,33
2019-02-26,Pear,41
2019-12-23,Grape,47
2019-04-14,Peach,55
2019-03-12,Peach,56
2019-09-16,Peach,50
2019-09-08,Pear,33
2019-05-03,Pear,36
2019-02-20,Pear,69
2019-05-08,Banana,35
2019-04-02,Peach,39
2019-01-26,Pear,56
2019-09-05,Grape,56
2019-01-09,Peach,43
2019-11-28,Peach,31
2019-08-14,Peach,39
2019-09-29,Grape,49
2019-02-06,Pear,44
2019-06-20,Apple,53
2019-04-23,Peach,52
2019-06-29,Peach,59
2019-07-12,Peach,46
2019-06-11,Pear,47
2019-10-29,Grape,36
2019-05-03,Pear,57
2019-03-19,Grape,54
2019-01-21,Grape,67
2019-07-13,Peach,41
2019-10-29,Grape,32
2019-11-24,Banana,56
2019-09-28,Peach,62
2019-02-09,Grape,47
2019-08-05,Grape,53
2019-02-06,Banana,45
2019-07-25,Pear,40
2019-11-09,Peach,48
2019-02-15,Banana,58
2019-09-21,Apple,54
2019-09-05,Peach,38
2019-11-14,Banana,30
2019-07-03,Peach,33
2019-03-16,Grape,60
2019-05-03,Apple,44
2019-03-07,Pear,46
2019-03-11,Pear,56
2019-06-27,Peach,43
2019-03-02,Peach,47
2019-04-07,Banana,34
2019-04-24,Grape,40
2019-02-07,Peach,48
2019-02-07,Banana,53
2019-04-25,Banana,62
2019-02-08,Pear,56
2019-09-20,Grape,67
2019-12-27,Pear,60
2019-03-03,Peach,68
2019-10-19,Peach,35
2019-08-20,Apple,66
2019-04-17,Apple,45
2019-07-26,Pear,54
2019-03-20,Peach,47
2019-04-22,Banana,43
2019-06-08,Apple,56
2019-10-08,Grape,31
2019-04-18,Grape,52
2019-05-29,Grape,62
2019-11-02,Peach,35
2019-09-02,Grape,31
2019-10-17,Grape,50
2019-12-15,Grape,42
2019-12-06,Peach,38
2019-12-03,Apple,56
2019-05-04,Peach,39
2019-05-01,Banana,62
2019-04-04,Grape,50
2019-03-21,Peach,37
2019-10-22,Peach,69
2019-01-08,Grape,59
2019-03-17,Apple,34
2019-01-23,Grape,30
2019-05-25,Peach,59
2019-12-24,Grape,57
2019-11-11,Apple,46
2019-12-16,Banana,40
2019-10-15,Apple,47
2019-10-29,Apple,65
2019-09-30,Apple,34
2019-03-30,Grape,37
2019-12-02,Apple,39
2019-02-01,Banana,35
2019-06-17,Peach,48
2019-09-24,Pear,53
2019-08-06,Grape,63
2019-03-26,Banana,53
2019-11-02,Apple,42
2019-09-03,Apple,66
2019-02-13,Apple,67
2019-12-07,Pear,65
2019-10-12,Peach,38
2019-04-29,Pear,65
2019-04-12,Pear,48
2019-01-27,Banana,56
2019-11-05,Apple,36
2019-01-29,Pear,47
2019-12-30,Grape,38
2019-11-01,Peach,42
2019-11-12,Peach,61
2019-06-10,Grape,42
2019-07-25,Apple,44
2019-11-09,Grape,44
2019-08-06,Pear,65
2019-06-05,Pear,34
2019-12-29,Grape,55
2019-09-20,Apple,31
2019-03-01,Grape,42
2019-05-27,Pear,50
2019-06-25,Peach,43
2019-04-18,Peach,63
2019-09-17,Pear,64
2019-11-14,Peach,31
2019-08-25,Peach,45
2019-03-08,Pear,43
2019-07-30,Banana,34
2019-11-25,Apple,38
2019-12-09,Banana,57
2019-01-13,Pear,48
2019-10-07,Grape,67
2019-08-27,Apple,49
2019-06-22,Peach,58
2019-11-29,Peach,40
2019-04-08,Banana,64
2019-03-11,Peach,67
2019-04-10,Pear,49
2019-12-23,Grape,35
2019-03-16,Peach,56
2019-12-01,Banana,47
2019-08-13,Apple,38
2019-01-07,Peach,32
2019-01-18,Apple,37
2019-07-29,Pear,32
2019-01-10,Grape,62
2019-06-01,Banana,69
2019-08-30,Pear,34
2019-05-23,Apple,53
2019-10-22,Pear,52
2019-12-03,Peach,52
2019-12-18,Grape,42
2019-01-15,Peach,40
2019-12-16,Apple,49
2019-08-08,Peach,65
2019-05-05,Peach,50
2019-03-22,Peach,62
2019-12-16,Grape,37
2019-06-26,Pear,41
2019-04-09,Banana,66
2019-08-24,Peach,38
2019-11-03,Peach,54
2019-11-12,Grape,66
2019-07-01,Peach,39
2019-08-16,Peach,50
2019-08-21,Grape,44
2019-02-24,Pear,57
2019-11-03,Grape,67
2019-07-11,Grape,42
2019-04-07,Pear,69
2019-01-02,Pear,30
2019-10-23,Banana,61
2019-07-26,Peach,57
2019-01-07,Peach,62
2019-06-01,Grape,59
2019-10-10,Apple,41
2019-02-20,Banana,68
2019-06-05,Apple,42
2019-07-15,Peach,53
2019-02-04,Grape,40
2019-07-13,Banana,43
2019-11-13,Banana,51
2019-03-20,Peach,57
2019-10-07,Grape,63
2019-08-19,Pear,33
2019-02-22,Peach,34
2019-10-24,Banana,52
2019-09-22,Apple,56
2019-01-27,Pear,30
2019-08-09,Pear,60
2019-01-21,Banana,34
2019-05-08,Pear,39
2019-07-04,Peach,39
2019-11-15,Peach,52
2019-09-28,Banana,47
2019-04-18,Apple,30
2019-03-18,Grape,39
2019-07-03,Peach,40
2019-10-07,Peach,54
2019-08-10,Grape,30
2019-03-20,Apple,59
2019-10-29,Pear,49
2019-06-28,Peach,31
2019-10-19,Peach,42
2019-02-16,Apple,68
2019-08-13,Apple,52
2019-07-10,Pear,39
2019-04-30,Pear,59
2019-07-16,Apple,43
2019-10-15,Peach,53
2019-04-03,Apple,55
2019-01-15,Grape,69
2019-01-26,Grape,54
2019-03-09,Banana,68
2019-08-08,Peach,69
2019-04-28,Apple,63
2019-01-12,Peach,34
2019-11-13,Apple,53
2019-10-22,Peach,48
2019-12-17,Banana,69
2019-06-17,Grape,54
2019-11-29,Grape,43
2019-03-24,Grape,36
2019-01-30,Peach,62
2019-12-02,Peach,41
2019-09-19,Apple,37
2019-04-28,Grape,67
2019-11-27,Banana,38
2019-01-27,Pear,63
2019-09-04,Grape,43
2019-09-25,Banana,42
2019-11-21,Grape,38
2019-11-25,Peach,30
2019-03-01,Peach,38
2019-10-21,Apple,35
2019-11-19,Peach,56
2019-09-09,Grape,65
2019-03-25,Banana,50
2019-10-29,Apple,44
2019-10-10,Apple,37
2019-02-27,Apple,48
2019-05-25,Grape,52
2019-06-19,Peach,49
2019-04-07,Pear,60
2019-04-06,Peach,57
2019-05-09,Grape,41
2019-04-17,Apple,68
2019-05-28,Apple,63
2019-11-13,Peach,60
2019-10-14,Peach,50
2019-03-23,Peach,61
2019-03-23,Apple,51
2019-08-21,Peach,59
2019-03-13,Peach,48
2019-08-16,Grape,41
2019-11-16,Grape,59
2019-08-26,Pear,68
2019-02-12,Grape,39
2019-07-31,Peach,41
2019-06-22,Apple,65
2019-11-01,Apple,63
2019-11-05,Apple,32
2019-10-20,Peach,44
2019-04-02,Peach,57
2019-07-14,Pear,30
2019-12-07,Pear,39
2019-05-07,Peach,55
2019-03-27,Grape,45
2019-02-28,Pear,55
2019-08-21,Grape,53
2019-10-14,Peach,48
2019-05-01,Banana,31
2019-03-17,Grape,47
2019-05-17,Peach,57
2019-08-17,Pear,65
2019-12-08,Apple,31
2019-10-26,Grape,59
2019-08-05,Peach,42
2019-10-04,Peach,46
2019-07-20,Apple,53
2019-05-08,Peach,49
2019-05-26,Apple,53
2019-02-08,Peach,42
2019-08-02,Grape,66
2019-06-01,Grape,42
2019-04-30,Peach,40
2019-06-20,Pear,32
2019-02-02,Peach,43
2019-02-15,Peach,47
2019-04-30,Peach,35
2019-12-12,Peach,64
2019-10-18,Apple,53
2019-11-11,Banana,68
2019-06-25,Grape,50
2019-02-04,Apple,42
2019-09-27,Pear,37
2019-06-07,Pear,44
2019-02-01,Pear,62
2019-08-28,Peach,58
2019-08-18,Peach,53
2019-09-21,Banana,36
2019-06-21,Pear,31
2019-10-07,Grape,41
2019-12-07,Peach,45
2019-12-17,Peach,62
2019-07-16,Grape,47
2019-02-01,Grape,52
2019-02-11,Grape,60
2019-09-15,Apple,34
2019-10-28,Apple,30
2019-03-14,Apple,60
2019-01-05,Grape,32
2019-04-07,Apple,68
2019-04-25,Peach,47
2019-02-08,Peach,55
2019-07-16,Peach,36
2019-06-08,Pear,64
2019-05-26,Pear,63
2019-08-05,Peach,31
2019-09-11,Peach,46
2019-09-25,Banana,61
2019-03-03,Grape,51
2019-04-19,Banana,49
2019-11-29,Peach,33
2019-09-11,Grape,41
2019-06-06,Banana,50
2019-01-09,Apple,37
2019-01-29,Apple,43
2019-01-12,Pear,32
2019-06-11,Grape,66
2019-10-04,Grape,69
2019-12-19,Peach,35
2019-12-20,Peach,59
2019-09-29,Grape,33
2019-08-25,Pear,52
2019-12-06,Apple,66
2019-11-03,Apple,45
2019-09-09,Peach,31
2019-05-12,Banana,67
2019-05-31,Banana,53
2019-07-30,Apple,63
2019-04-24,Banana,68
2019-07-25,Banana,47
2019-11-20,Pear,50
2019-09-02,Peach,62
2019-06-15,Apple,44
2019-05-12,Pear,49
2019-05-28,Pear,69
2019-09-18,Grape,55
2019-08-07,Apple,44
2019-03-13,Peach,48
2019-07-13,Peach,69
2019-10-02,Peach,50
2019-10-07,Grape,64
2019-11-28,Peach,65
2019-12-30,Peach,57
2019-03-28,Pear,53
2019-09-12,Peach,45
2019-02-15,Apple,65
2019-06-27,Pear,47
2019-03-13,Pear,43
2019-12-02,Grape,45
2019-08-06,Peach,51
2019-01-06,Peach,60
2019-12-20,Peach,67
2019-04-11,Peach,64
2019-10-17,Pear,49
2019-09-23,Peach,35
2019-08-25,Grape,36
2019-04-03,Pear,61
2019-12-29,Apple,52
2019-09-17,Peach,37
2019-04-13,Peach,56
2019-11-16,Peach,56
2019-03-21,Grape,44
2019-11-12,Peach,69
2019-09-11,Pear,54
2019-08-25,Peach,68
2019-12-07,Peach,66
2019-10-09,Apple,50
2019-04-26,Peach,39
2019-10-24,Apple,49
2019-06-04,Apple,60
2019-07-27,Grape,34
2019-09-21,Banana,54
2019-03-06,Pear,53
2019-05-14,Apple,66
2019-01-28,Grape,55
2019-12-03,Grape,39
2019-09-01,Grape,52
2019-04-23,Peach,61
2019-02-27,Peach,36
2019-01-22,Peach,31
2019-01-06,Apple,62
2019-12-29,Pear,64
2019-09-22,Pear,64
2019-07-05,Banana,32
2019-12-20,Pear,51
2019-02-08,Grape,36
2019-02-27,Apple,34
2019-12-30,Peach,46
2019-06-24,Pear,34
2019-01-04,Banana,47
2019-05-10,Banana,52
2019-09-18,Peach,62
2019-04-12,Pear,46
2019-08-30,Grape,42
2019-06-02,Pear,66
2019-07-17,Peach,51
2019-10-06,Banana,33
2019-08-03,Peach,46
2019-06-03,Banana,56
2019-07-08,Grape,51
2019-04-16,Grape,31
2019-07-18,Pear,54
2019-11-07,Apple,37
2019-09-16,Peach,35
2019-02-20,Banana,46
2019-01-28,Peach,43
2019-09-16,Pear,37
2019-12-27,Peach,58
2019-01-09,Grape,38
2019-12-19,Peach,38
2019-02-17,Peach,37
2019-10-30,Pear,66
2019-05-21,Grape,39
2019-10-09,Grape,42
2019-08-26,Grape,60
2019-06-13,Pear,59
2019-11-06,Grape,33
2019-07-07,Grape,54
2019-01-26,Banana,54
2019-11-26,Pear,58
2019-03-10,Banana,58
2019-01-25,Pear,32
2019-03-17,Apple,49
2019-06-10,Apple,30
2019-01-22,Grape,43
2019-05-01,Grape,39
2019-01-16,Pear,40
2019-10-15,Apple,65
2019-09-05,Pear,44
2019-08-03,Pear,41
2019-10-31,Pear,34
2019-09-23,Pear,69
2019-09-01,Pear,43
2019-09-04,Apple,57
2019-09-04,Apple,47
2019-01-31,Pear,32
2019-12-05,Peach,56
2019-02-16,Grape,56
2019-08-17,Grape,61
2019-04-27,Apple,38
2019-01-26,Banana,45
2019-11-12,Banana,60
2019-12-27,Apple,47
2019-04-21,Peach,38
2019-05-25,Peach,44
2019-10-12,Banana,35
2019-07-02,Grape,54
2019-04-29,Banana,44
2019-11-08,Peach,35
2019-02-13,Peach,48
2019-02-15,Pear,49
2019-10-23,Apple,41
2019-05-30,Pear,32
2019-03-22,Grape,39
2019-06-14,Pear,40
2019-05-06,Peach,59
2019-05-15,Grape,38
2019-10-20,Grape,50
2019-03-30,Grape,68
2019-01-05,Apple,47
2019-03-01,Apple,48
2019-12-07,Pear,48
2019-06-13,Pear,54
2019-04-17,Peach,49
2019-11-04,Grape,48
2019-05-31,Grape,55
2019-08-11,Grape,53
2019-09-16,Banana,42
2019-06-23,Apple,47
2019-01-23,Peach,67
2019-01-25,Peach,31
2019-10-24,Peach,61
2019-01-11,Grape,48
2019-04-26,Grape,45
2019-10-19,Banana,43
2019-02-28,Pear,56
2019-08-16,Banana,58
2019-02-25,Apple,32
2019-01-17,Apple,38
2019-07-09,Banana,46
2019-02-09,Banana,43
2019-01-17,Peach,69
2019-03-23,Peach,65
2019-05-17,Banana,39
2019-07-23,Grape,45
2019-11-06,Banana,56
2019-06-18,Grape,63
2019-03-04,Pear,68
2019-09-08,Peach,54
2019-10-20,Grape,37
2019-04-02,Grape,43
2019-12-18,Grape,54
2019-01-13,Peach,69
2019-01-23,Apple,60
2019-01-05,Grape,63
2019-06-09,Grape,31
2019-08-14,Apple,33
2019-04-11,Grape,55
2019-09-08,Apple,68
2019-09-19,Pear,50
2019-09-14,Pear,51
2019-10-27,Apple,39
2019-03-25,Grape,40
2019-02-08,Grape,32
2019-02-04,Grape,41
2019-09-20,Peach,69
2019-10-23,Pear,65
2019-10-06,Grape,58
2019-12-11,Peach,59
2019-06-12,Apple,57
2019-07-03,Grape,41
2019-10-17,Pear,49
2019-04-26,Grape,68
2019-12-13,Peach,54
2019-11-22,Grape,34
2019-09-25,Banana,35
2019-12-23,Grape,49
2019-06-01,Apple,50
2019-09-15,Grape,36
2019-03-26,Grape,50
2019-07-04,Grape,69
2019-12-25,Pear,53
2019-08-09,Peach,65
2019-12-28,Apple,30
2019-11-28,Peach,49
2019-09-19,Banana,53
2019-02-05,Banana,68
2019-07-11,Apple,62
2019-02-23,Grape,55
2019-02-04,Peach,66
2019-09-03,Peach,32
2019-05-03,Grape,50
2019-12-16,Pear,65
2019-03-16,Peach,30
2019-09-08,Grape,35
2019-11-20,Peach,45
2019-10-17,Pear,48
2019-07-07,Apple,66
2019-09-12,Apple,65
2019-04-25,Grape,67
2019-12-29,Pear,68
2019-06-27,Peach,57
2019-05-26,Grape,64
2019-09-02,Apple,36
2019-03-04,Peach,56
2019-07-29,Apple,54
2019-11-23,Grape,40
2019-03-24,Pear,39
2019-08-03,Peach,42
2019-02-22,Grape,47
2019-04-09,Pear,46
2019-01-10,Pear,60
2019-03-02,Banana,66
2019-06-03,Peach,68
2019-12-02,Apple,51
2019-10-16,Peach,69
2019-09-07,Peach,56
2019-07-21,Banana,34
2019-03-05,Peach,55
2019-05-10,Peach,38
2019-04-02,Banana,56
2019-03-19,Banana,68
2019-09-04,Grape,48
2019-02-21,Apple,50
2019-03-17,Grape,37
2019-08-29,Pear,44
2019-05-07,Grape,69
2019-02-10,Grape,33
2019-09-28,Peach,33
2019-06-05,Pear,55
2019-09-09,Grape,59
2019-04-07,Apple,32
2019-12-28,Pear,54
2019-05-29,Grape,32
2019-06-27,Grape,41
2019-08-09,Peach,50
2019-06-04,Peach,30
2019-02-04,Apple,49
2019-07-21,Apple,39
2019-02-11,Peach,48
2019-11-30,Banana,34
2019-05-26,Banana,61
2019-07-28,Grape,43
2019-11-12,Grape,54
2019-11-04,Pear,48
2019-12-08,Pear,42
2019-01-17,Peach,57
2019-10-26,Grape,40
2019-05-24,Grape,43
2019-03-04,Peach,53
2019-03-18,Grape,69
2019-06-12,Banana,45
2019-04-20,Grape,52
2019-09-25,Apple,63
2019-04-27,Banana,40
2019-04-13,Grape,58
2019-10-08,Grape,55
2019-05-13,Peach,56
2019-10-25,Peach,30
2019-12-08,Apple,46
2019-09-18,Apple,30
2019-10-19,Peach,34
2019-11-16,Peach,61
2019-04-04,Pear,40
2019-05-23,Grape,54
2019-11-22,Peach,58
2019-05-18,Banana,60
2019-10-24,Banana,54
2019-09-01,Peach,31
2019-01-04,Banana,38
2019-06-25,Apple,56
2019-08-15,Pear,40
2019-02-25,Apple,42
2019-06-23,Pear,37
2019-10-10,Banana,42
2019-04-23,Peach,67
2019-03-06,Pear,33
2019-03-19,Pear,30
2019-06-04,Apple,36
2019-10-30,Banana,37
2019-10-27,Peach,60
2019-09-05,Grape,31
2019-08-12,Apple,38
2019-08-08,Pear,52
2019-05-11,Peach,54
2019-08-19,Pear,32
2019-03-16,Grape,42
2019-08-28,Peach,40
2019-08-19,Apple,65
2019-10-17,Pear,65
2019-07-12,Pear,64
2019-05-26,Grape,47
2019-04-30,Peach,42
2019-02-28,Pear,36
2019-06-14,Pear,63
2019-02-08,Peach,69
2019-07-27,Peach,41
2019-06-06,Peach,39
2019-01-01,Pear,35
2019-11-13,Peach,67
2019-11-10,Grape,69
2019-05-02,Apple,63
2019-10-22,Peach,35
2019-10-19,Peach,57
2019-10-13,Apple,35
2019-02-17,Banana,55
2019-05-08,Pear,61
2019-02-20,Apple,63
2019-12-29,Apple,69
2019-01-31,Peach,47
2019-08-12,Grape,64
2019-03-20,Peach,48
2019-11-10,Apple,34
2019-01-12,Apple,59
2019-01-11,Pear,52
2019-05-02,Grape,42
2019-10-02,Apple,49
2019-07-20,Peach,33
2019-05-31,Peach,59
2019-03-08,Pear,50
2019-11-30,Peach,40
2019-05-19,Grape,68
2019-04-07,Peach,48
2019-05-03,Apple,33
2019-10-05,Pear,58
2019-06-27,Apple,65
2019-10-11,Grape,35
2019-12-08,Apple,56
2019-05-23,Apple,47
2019-11-09,Pear,31
2019-11-20,Peach,63
2019-08-06,Grape,45
2019-03-15,Banana,57
2019-08-05,Grape,63
2019-08-19,Banana,56
2019-10-11,Grape,58
2019-10-25,Grape,33
2019-04-09,Banana,52
2019-07-27,Grape,40
2019-04-18,Grape,30
2019-02-24,Peach,34
2019-10-04,Peach,31
2019-06-19,Banana,51
2019-05-01,Apple,57
2019-04-11,Peach,59
2019-03-16,Banana,49
2019-02-05,Grape,43
2019-10-29,Pear,35
2019-10-08,Peach,48
2019-07-06,Peach,58
2019-02-07,Pear,35
2019-03-05,Apple,30
2019-02-11,Pear,38
2019-01-13,Grape,41
2019-08-11,Apple,31
2019-03-23,Peach,52
2019-03-19,Apple,64
2019-10-24,Pear,65
2019-12-06,Banana,43
2019-06-11,Peach,43
2019-03-18,Peach,59
2019-07-22,Grape,62
2019-08-22,Banana,46
2019-08-17,Peach,53
2019-01-02,Peach,49
2019-04-21,Pear,47
2019-06-19,Peach,52
2019-08-25,Pear,52
2019-11-22,Pear,39
2019-11-26,Peach,52
2019-09-03,Apple,57
2019-11-27,Grape,67
2019-10-12,Grape,45
2019-02-16,Peach,46
2019-03-28,Pear,56
2019-06-11,Peach,35
2019-11-03,Peach,68
2019-12-18,Pear,36
2019-06-07,Banana,46
2019-08-01,Peach,47
2019-10-06,Pear,39
2019-10-11,Apple,69
2019-06-08,Apple,50
2019-04-05,Grape,30
2019-08-25,Peach,44
2019-09-14,Pear,65
2019-06-17,Peach,60
2019-10-03,Grape,46
2019-12-18,Grape,31
2019-08-23,Apple,48
2019-11-29,Grape,39
2019-06-22,Banana,31
2019-04-12,Banana,42
2019-06-20,Grape,63
2019-12-25,Peach,66
2019-11-10,Banana,50
2019-09-21,Banana,56
2019-05-07,Pear,49
2019-06-18,Peach,30
2019-10-31,Apple,36
2019-10-22,Grape,62
2019-10-04,Apple,35
2019-12-27,Banana,64
2019-07-26,Pear,52
2019-08-05,Apple,32
2019-04-30,Pear,40
2019-10-13,Pear,51
2019-10-30,Apple,47
2019-09-24,Grape,30
2019-05-06,Pear,34
2019-12-07,Grape,58
2019-12-14,Apple,30
2019-12-20,Grape,45
2019-06-25,Peach,49
2019-02-22,Banana,39
2019-11-02,Pear,43
2019-08-17,Peach,50
2019-10-01,Apple,39
2019-12-02,Banana,65
2019-06-24,Grape,54
2019-01-06,Apple,67
2019-12-25,Apple,47
2019-10-06,Pear,34
2019-05-06,Peach,67
2019-11-07,Apple,37
2019-01-15,Apple,53
2019-07-03,Peach,69
2019-04-20,Peach,69
2019-07-24,Apple,40
2019-02-07,Peach,64
2019-10-13,Apple,38
2019-09-19,Grape,45
2019-12-20,Banana,32
2019-10-28,Pear,45
2019-04-13,Pear,50
2019-06-12,Grape,49
2019-07-20,Pear,37
2019-02-24,Apple,34
2019-09-08,Grape,55
2019-10-24,Apple,57
2019-01-15,Peach,45
2019-11-29,Peach,36
2019-11-24,Peach,53
2019-01-09,Pear,33
2019-06-23,Grape,57
2019-03-21,Grape,63
2019-09-02,Grape,41
2019-05-20,Banana,59
2019-10-02,Pear,49
2019-10-11,Pear,58
2019-09-03,Apple,39
2019-11-10,Grape,34
2019-01-27,Pear,30
2019-01-11,Peach,33
2019-01-09,Pear,44
2019-03-08,Grape,37
2019-07-29,Pear,31
2019-05-07,Grape,37
2019-01-04,Pear,31
2019-03-08,Pear,38
2019-01-28,Grape,40
2019-01-09,Pear,48
2019-08-22,Grape,68
2019-03-05,Grape,45
2019-06-13,Pear,63
2019-11-14,Pear,37
2019-09-23,Peach,44
2019-06-02,Peach,41
2019-10-15,Pear,43
2019-06-02,Peach,51
2019-05-26,Grape,39
2019-09-26,Grape,38
2019-09-13,Peach,36
2019-04-02,Apple,37
2019-07-11,Grape,43
2019-10-10,Apple,67
2019-09-27,Grape,36
2019-02-22,Banana,57
2019-12-18,Pear,52
2019-11-29,Pear,54
2019-11-10,Grape,36
2019-08-18,Pear,31
2019-04-16,Pear,55
2019-02-04,Peach,37
2019-09-30,Peach,46
2019-08-19,Peach,65
2019-01-30,Peach,47
2019-09-27,Banana,61
2019-05-01,Grape,56
2019-07-19,Grape,41
2019-08-08,Peach,39
2019-06-22,Peach,49
2019-06-27,Pear,54
2019-02-11,Apple,36
2019-11-23,Pear,64
2019-02-18,Grape,62
2019-07-07,Peach,67
2019-06-12,Peach,39
2019-03-05,Peach,66
2019-08-29,Peach,32
2019-09-16,Pear,67
2019-10-10,Apple,64
2019-03-08,Peach,44
2019-01-11,Grape,49
2019-05-02,Peach,52
2019-05-27,Peach,63
2019-10-07,Banana,32
2019-05-01,Apple,69
2019-03-31,Grape,67
2019-10-08,Pear,67
2019-09-13,Peach,42
2019-03-05,Peach,37
2019-01-28,Peach,49
2019-10-06,Apple,43
2019-01-02,Grape,46
2019-05-16,Grape,65
2019-09-03,Peach,39
2019-01-01,Apple,45
2019-08-14,Grape,55
2019-05-16,Pear,58
2019-11-11,Apple,45
2019-10-25,Pear,47
2019-05-15,Peach,34
2019-06-13,Pear,56
2019-07-30,Grape,63
2019-03-08,Peach,30
2019-01-21,Banana,64
2019-04-22,Banana,33
2019-05-18,Banana,37
2019-10-05,Grape,48
2019-01-26,Grape,48
2019-03-21,Peach,67
2019-09-16,Peach,44
2019-02-24,Pear,50
2019-07-21,Pear,61
2019-12-15,Grape,57
2019-08-17,Peach,60
2019-10-18,Grape,32
2019-12-10,Banana,32
2019-06-16,Grape,67
2019-08-10,Apple,40
2019-09-30,Apple,45
2019-03-03,Banana,47
2019-05-28,Grape,62
2019-02-17,Peach,34
2019-08-28,Peach,54
2019-11-16,Grape,56
2019-02-11,Pear,39
2019-08-20,Peach,66
2019-01-22,Grape,36
2019-07-16,Pear,36
2019-07-14,Pear,40
2019-02-17,Grape,30
2019-02-18,Peach,51
2019-01-01,Banana,48
2019-03-26,Banana,58
2019-02-09,Apple,67
2019-08-21,Apple,62
2019-09-19,Grape,45
2019-05-18,Apple,62
2019-08-14,Peach,56
2019-09-27,Grape,46
2019-05-24,Peach,44
2019-07-31,Grape,50
2019-03-23,Peach,31
2019-05-15,Pear,57
2019-05-11,Banana,62
2019-09-14,Grape,53
2019-07-30,Peach,47
